sportmonks_fixture_id,bookmaker,market,label,selection_name,odds,implied_probability,timestamp,finished,league_id,season_id,mapping_confidence
19135819,bet365,Team Goalscorer,First,Casper Oyvann,17.0,0.058824,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Isak Helstad Amundsen,17.0,0.058824,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Valdemar Lund Jensen,17.0,0.058824,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Veton Berisha,3.5,0.285714,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Aaron Olanare,4.0,0.25,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Kristian Eriksen,4.0,0.25,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Gustav Nyheim,4.5,0.222222,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Markus Kaasa,5.0,0.2,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Magnus Solheim,5.5,0.181818,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Leon-Robin Juberg-Hovland,7.5,0.133333,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Isak Helstad Amundsen,17.0,0.058824,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Anders Klynge,10.0,0.1,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Jens Gammelby,11.0,0.090909,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Mark Christensen,11.0,0.090909,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Pelle Mattsson,11.0,0.090909,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Jeppe Andersen,12.0,0.083333,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Andreas Pyndt,13.0,0.076923,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Julius Nielsen,17.0,0.058824,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Pedro Ganchas,17.0,0.058824,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Mads Freundlich,8.5,0.117647,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Mads Larsen,8.5,0.117647,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Ramazan Orazov,8.5,0.117647,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Anders Klynge,10.0,0.1,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Jens Gammelby,11.0,0.090909,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Mark Christensen,11.0,0.090909,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Pelle Mattsson,11.0,0.090909,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Andreas Pyndt,13.0,0.076923,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Julius Nielsen,17.0,0.058824,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Pedro Ganchas,17.0,0.058824,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Andreas Poulsen,19.0,0.052632,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Oliver Sonne,19.0,0.052632,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Robin Ostrom,21.0,0.047619,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Pontus Rodin,26.0,0.038462,2024-07-25 16:50:08,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,First,Frederik Carstensen,6.5,0.153846,2024-07-23 09:40:36,True,5,23620,UNMAPPED
19135819,bet365,Team Goalscorer,Last,Frederik Carstensen,6.5,0.153846,2024-07-23 09:40:36,True,5,23620,UNMAPPED
19135819,bet365,Goalscorers,First,Frederik Carstensen,13.0,0.076923,2024-07-23 09:50:35,True,5,23620,UNMAPPED
19135819,bet365,Goalscorers,Last,Frederik Carstensen,13.0,0.076923,2024-07-23 09:50:35,True,5,23620,UNMAPPED
19135819,bet365,Goalscorers,Anytime,Frederik Carstensen,5.5,0.181818,2024-07-23 09:50:35,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Veton Berisha,3.75,0.266667,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,No Goalscorer (Molde),3.5,0.285714,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Leon-Robin Juberg-Hovland,15.0,0.066667,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Anders Klynge,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Oskar Boesen,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Oskar Boesen,7.5,0.133333,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Andreas Pyndt,19.0,0.052632,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Leon-Robin Juberg-Hovland,8.0,0.125,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Kristoffer Haugen,12.0,0.083333,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Martin Linnes,12.0,0.083333,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Eirik Haugan,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Mark Christensen,8.5,0.117647,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Andreas Pyndt,11.0,0.090909,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Anders Klynge,7.5,0.133333,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Mark Christensen,6.0,0.166667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Mads Freundlich,4.75,0.210526,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Sondre Granaas,6.5,0.153846,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Martin Linnes,21.0,0.047619,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Filip Kristoffersen,26.0,0.038462,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Veton Berisha,7.0,0.142857,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Magnus Solheim,11.0,0.090909,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Pelle Mattsson,12.0,0.083333,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Kristoffer Haugen,21.0,0.047619,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Veton Berisha,7.0,0.142857,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Magnus Solheim,11.0,0.090909,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Leon-Robin Juberg-Hovland,15.0,0.066667,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Johan Bakke,21.0,0.047619,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Kristoffer Haugen,21.0,0.047619,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Martin Linnes,21.0,0.047619,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Filip Kristoffersen,26.0,0.038462,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Veton Berisha,2.87,0.348432,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Magnus Solheim,4.33,0.230947,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Pelle Mattsson,4.75,0.210526,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Leon-Robin Juberg-Hovland,6.0,0.166667,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Johan Bakke,8.0,0.125,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Kristoffer Haugen,8.0,0.125,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Martin Linnes,8.0,0.125,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Filip Kristoffersen,10.0,0.1,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Magnus Solheim,6.0,0.166667,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Julius Nielsen,13.0,0.076923,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Mark Christensen,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Anders Klynge,7.5,0.133333,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Pelle Mattsson,6.5,0.153846,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Leon-Robin Juberg-Hovland,8.0,0.125,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Filip Kristoffersen,15.0,0.066667,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Veton Berisha,3.75,0.266667,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Johan Bakke,11.0,0.090909,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Filip Kristoffersen,15.0,0.066667,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Anders Klynge,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Mark Christensen,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Valdemar Lund Jensen,34.0,0.029412,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Anders Klynge,6.0,0.166667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Valdemar Lund Jensen,13.0,0.076923,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Jens Gammelby,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Sondre Granaas,17.0,0.058824,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,No Goalscorer,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Mads Freundlich,12.0,0.083333,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Alwande Roaldsoy,13.0,0.076923,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Jens Gammelby,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Oskar Boesen,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Sondre Granaas,17.0,0.058824,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Andreas Pyndt,19.0,0.052632,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Julius Nielsen,23.0,0.043478,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Eirik Haugan,29.0,0.034483,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Isak Helstad Amundsen,34.0,0.029412,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,No Goalscorer,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Alwande Roaldsoy,5.0,0.2,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Jens Gammelby,6.0,0.166667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Oskar Boesen,6.0,0.166667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Andreas Pyndt,7.5,0.133333,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Julius Nielsen,9.0,0.111111,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Eirik Haugan,11.0,0.090909,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Anytime,Isak Helstad Amundsen,13.0,0.076923,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Oskar Boesen,7.5,0.133333,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Jens Gammelby,8.5,0.117647,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Mark Christensen,8.5,0.117647,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Andreas Pyndt,11.0,0.090909,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Julius Nielsen,13.0,0.076923,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,No Goalscorer (Silkeborg IF),4.33,0.230947,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Mads Freundlich,6.5,0.153846,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Jens Gammelby,8.5,0.117647,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Alwande Roaldsoy,7.0,0.142857,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Sondre Granaas,9.5,0.105263,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Eirik Haugan,15.0,0.066667,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Isak Helstad Amundsen,19.0,0.052632,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Valdemar Lund Jensen,19.0,0.052632,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,No Goalscorer (Molde),3.5,0.285714,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Sondre Granaas,9.5,0.105263,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Isak Helstad Amundsen,19.0,0.052632,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Valdemar Lund Jensen,19.0,0.052632,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,Last,Pelle Mattsson,12.0,0.083333,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Pelle Mattsson,6.5,0.153846,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,No Goalscorer (Silkeborg IF),4.33,0.230947,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Mads Freundlich,6.5,0.153846,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Johan Bakke,11.0,0.090909,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Kristoffer Haugen,12.0,0.083333,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,First,Martin Linnes,12.0,0.083333,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Valdemar Lund Jensen,34.0,0.029412,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Isak Helstad Amundsen,34.0,0.029412,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Julius Nielsen,23.0,0.043478,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Eirik Haugan,29.0,0.034483,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Johan Bakke,21.0,0.047619,2024-08-01 16:40:07,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Mads Freundlich,12.0,0.083333,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Goalscorers,First,Alwande Roaldsoy,13.0,0.076923,2024-08-01 17:10:04,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Magnus Solheim,6.0,0.166667,2024-08-01 17:01:37,True,5,23620,UNMAPPED
19135820,bet365,Team Goalscorer,Last,Alwande Roaldsoy,7.0,0.142857,2024-08-01 17:10:04,True,5,23620,UNMAPPED
