fixture_id,competition_key,season,home_team,away_team,home_goals,away_goals,priority_rank,has_sqlite_events,has_egie_events,has_cache_events,has_enrichment_events
719578,bundesliga,2021,Borussia Monchengladbach,Hertha Berlin,2,0,99,0,0,0,1
719577,bundesliga,2021,Union Berlin,VfB Stuttgart,1,1,99,0,0,0,1
719576,bundesliga,2021,Bayer Leverkusen,1. FC Köln,0,1,99,0,0,0,1
719575,bundesliga,2021,Eintracht Frankfurt,Vfl Bochum,2,1,99,0,0,0,1
719574,bundesliga,2021,Borussia Dortmund,Arminia Bielefeld,1,0,99,0,0,0,1
719573,bundesliga,2021,Vfl Bochum,SpVgg Greuther Furth,2,1,99,0,0,0,1
719572,bundesliga,2021,1. FC Köln,1899 Hoffenheim,0,1,99,0,0,0,1
719571,bundesliga,2021,Arminia Bielefeld,FC Augsburg,0,1,99,0,0,0,1
719570,bundesliga,2021,Hertha Berlin,Eintracht Frankfurt,1,4,99,0,0,0,1
719569,bundesliga,2021,FSV Mainz 05,Borussia Dortmund,0,1,99,0,0,0,1
719568,bundesliga,2021,VfB Stuttgart,Borussia Monchengladbach,3,2,99,0,0,0,1
719567,bundesliga,2021,VfL Wolfsburg,Union Berlin,1,0,99,0,0,0,1
719566,bundesliga,2021,RB Leipzig,SC Freiburg,1,1,99,0,0,0,1
719565,bundesliga,2021,Bayern Munich,Bayer Leverkusen,1,1,99,0,0,0,1
719564,bundesliga,2021,SpVgg Greuther Furth,1. FC Köln,1,1,99,0,0,0,1
719563,bundesliga,2021,Vfl Bochum,RB Leipzig,0,1,99,0,0,0,1
719562,bundesliga,2021,FC Augsburg,Borussia Dortmund,1,1,99,0,0,0,1
719561,bundesliga,2021,1899 Hoffenheim,VfB Stuttgart,2,1,99,0,0,0,1
719560,bundesliga,2021,SC Freiburg,Hertha Berlin,3,0,99,0,0,0,1
719559,bundesliga,2021,Borussia Monchengladbach,VfL Wolfsburg,2,2,99,0,0,0,1
719558,bundesliga,2021,Union Berlin,FSV Mainz 05,3,1,99,0,0,0,1
719557,bundesliga,2021,Bayer Leverkusen,Arminia Bielefeld,3,0,99,0,0,0,1
719556,bundesliga,2021,Eintracht Frankfurt,Bayern Munich,0,1,99,0,0,0,1
719555,bundesliga,2021,1. FC Köln,Eintracht Frankfurt,1,0,99,0,0,0,1
719554,bundesliga,2021,Arminia Bielefeld,Union Berlin,1,0,99,0,0,0,1
719553,bundesliga,2021,Hertha Berlin,RB Leipzig,1,6,99,0,0,0,1
719552,bundesliga,2021,FC Augsburg,SC Freiburg,1,2,99,0,0,0,1
719551,bundesliga,2021,FSV Mainz 05,Bayer Leverkusen,3,2,99,0,0,0,1
719550,bundesliga,2021,VfB Stuttgart,Vfl Bochum,1,1,99,0,0,0,1
719549,bundesliga,2021,VfL Wolfsburg,1899 Hoffenheim,1,2,99,0,0,0,1
719548,bundesliga,2021,Borussia Dortmund,Borussia Monchengladbach,6,0,99,0,0,0,1
719547,bundesliga,2021,Bayern Munich,SpVgg Greuther Furth,4,1,99,0,0,0,1
719546,bundesliga,2021,SpVgg Greuther Furth,Hertha Berlin,2,1,99,0,0,0,1
719545,bundesliga,2021,Vfl Bochum,Bayern Munich,4,2,99,0,0,0,1
719544,bundesliga,2021,1899 Hoffenheim,Arminia Bielefeld,2,0,99,0,0,0,1
719543,bundesliga,2021,SC Freiburg,FSV Mainz 05,1,1,99,0,0,0,1
719542,bundesliga,2021,Borussia Monchengladbach,FC Augsburg,3,2,99,0,0,0,1
719541,bundesliga,2021,Union Berlin,Borussia Dortmund,0,3,99,0,0,0,1
719540,bundesliga,2021,Bayer Leverkusen,VfB Stuttgart,4,2,99,0,0,0,1
719539,bundesliga,2021,Eintracht Frankfurt,VfL Wolfsburg,0,2,99,0,0,0,1
719538,bundesliga,2021,RB Leipzig,1. FC Köln,3,1,99,0,0,0,1
719537,bundesliga,2021,1. FC Köln,SC Freiburg,1,0,99,0,0,0,1
719536,bundesliga,2021,Arminia Bielefeld,Borussia Monchengladbach,1,1,99,0,0,0,1
719535,bundesliga,2021,Hertha Berlin,Vfl Bochum,1,1,99,0,0,0,1
719534,bundesliga,2021,FC Augsburg,Union Berlin,2,0,99,0,0,0,1
719533,bundesliga,2021,FSV Mainz 05,1899 Hoffenheim,2,0,99,0,0,0,1
719532,bundesliga,2021,VfB Stuttgart,Eintracht Frankfurt,2,3,99,0,0,0,1
719531,bundesliga,2021,VfL Wolfsburg,SpVgg Greuther Furth,4,1,99,0,0,0,1
719530,bundesliga,2021,Borussia Dortmund,Bayer Leverkusen,2,5,99,0,0,0,1
719529,bundesliga,2021,Bayern Munich,RB Leipzig,3,2,99,0,0,0,1
719528,bundesliga,2021,SpVgg Greuther Furth,FSV Mainz 05,2,1,99,0,0,0,1
719527,bundesliga,2021,Vfl Bochum,1. FC Köln,2,2,99,0,0,0,1
719526,bundesliga,2021,Hertha Berlin,Bayern Munich,1,4,99,0,0,0,1
719525,bundesliga,2021,1899 Hoffenheim,Borussia Dortmund,2,3,99,0,0,0,1
719524,bundesliga,2021,SC Freiburg,VfB Stuttgart,2,0,99,0,0,0,1
719523,bundesliga,2021,Borussia Monchengladbach,Union Berlin,1,2,99,0,0,0,1
719522,bundesliga,2021,Bayer Leverkusen,FC Augsburg,5,1,99,0,0,0,1
719521,bundesliga,2021,Eintracht Frankfurt,Arminia Bielefeld,0,2,99,0,0,0,1
719520,bundesliga,2021,RB Leipzig,VfL Wolfsburg,2,0,99,0,0,0,1
719519,bundesliga,2021,1. FC Köln,Bayern Munich,0,4,99,0,0,0,1
719518,bundesliga,2021,Arminia Bielefeld,SpVgg Greuther Furth,2,2,99,0,0,0,1
719517,bundesliga,2021,FC Augsburg,Eintracht Frankfurt,1,1,99,0,0,0,1
719516,bundesliga,2021,FSV Mainz 05,Vfl Bochum,1,0,99,0,0,0,1
719515,bundesliga,2021,VfB Stuttgart,RB Leipzig,0,2,99,0,0,0,1
719514,bundesliga,2021,Borussia Monchengladbach,Bayer Leverkusen,1,2,99,0,0,0,1
719513,bundesliga,2021,Union Berlin,1899 Hoffenheim,2,1,99,0,0,0,1
719511,bundesliga,2021,Borussia Dortmund,SC Freiburg,5,1,99,0,0,0,1
719509,bundesliga,2021,Vfl Bochum,VfL Wolfsburg,1,0,99,0,0,0,1
719508,bundesliga,2021,Hertha Berlin,1. FC Köln,1,3,99,0,0,0,1
719507,bundesliga,2021,1899 Hoffenheim,FC Augsburg,3,1,99,0,0,0,1
719506,bundesliga,2021,SC Freiburg,Arminia Bielefeld,2,2,99,0,0,0,1
719505,bundesliga,2021,Bayer Leverkusen,Union Berlin,2,2,99,0,0,0,1
719504,bundesliga,2021,Eintracht Frankfurt,Borussia Dortmund,2,3,99,0,0,0,1
719503,bundesliga,2021,RB Leipzig,FSV Mainz 05,4,1,99,0,0,0,1
719502,bundesliga,2021,Bayern Munich,Borussia Monchengladbach,1,2,99,0,0,0,1
719500,bundesliga,2021,Vfl Bochum,Union Berlin,0,1,99,0,0,0,1
719499,bundesliga,2021,1. FC Köln,VfB Stuttgart,1,0,99,0,0,0,1
719498,bundesliga,2021,Hertha Berlin,Borussia Dortmund,3,2,99,0,0,0,1
719497,bundesliga,2021,1899 Hoffenheim,Borussia Monchengladbach,1,1,99,0,0,0,1
719496,bundesliga,2021,SC Freiburg,Bayer Leverkusen,2,1,99,0,0,0,1
719495,bundesliga,2021,Eintracht Frankfurt,FSV Mainz 05,1,0,99,0,0,0,1
719494,bundesliga,2021,RB Leipzig,Arminia Bielefeld,0,2,99,0,0,0,1
719493,bundesliga,2021,Bayern Munich,VfL Wolfsburg,4,0,99,0,0,0,1
719492,bundesliga,2021,Arminia Bielefeld,Vfl Bochum,2,0,99,0,0,0,1
719491,bundesliga,2021,FC Augsburg,RB Leipzig,1,1,99,0,0,0,1
719490,bundesliga,2021,FSV Mainz 05,Hertha Berlin,4,0,99,0,0,0,1
719489,bundesliga,2021,VfB Stuttgart,Bayern Munich,0,5,99,0,0,0,1
719488,bundesliga,2021,Borussia Monchengladbach,Eintracht Frankfurt,2,3,99,0,0,0,1
719486,bundesliga,2021,Bayer Leverkusen,1899 Hoffenheim,2,2,99,0,0,0,1
719485,bundesliga,2021,VfL Wolfsburg,1. FC Köln,2,3,99,0,0,0,1
719484,bundesliga,2021,Borussia Dortmund,SpVgg Greuther Furth,3,0,99,0,0,0,1
719483,bundesliga,2021,SpVgg Greuther Furth,Union Berlin,1,0,99,0,0,0,1
719482,bundesliga,2021,Vfl Bochum,Borussia Dortmund,1,1,99,0,0,0,1
719481,bundesliga,2021,1. FC Köln,FC Augsburg,0,2,99,0,0,0,1
719480,bundesliga,2021,Hertha Berlin,Arminia Bielefeld,2,0,99,0,0,0,1
719479,bundesliga,2021,SC Freiburg,1899 Hoffenheim,1,2,99,0,0,0,1
719478,bundesliga,2021,Eintracht Frankfurt,Bayer Leverkusen,5,2,99,0,0,0,1
719477,bundesliga,2021,VfL Wolfsburg,VfB Stuttgart,0,2,99,0,0,0,1
719476,bundesliga,2021,RB Leipzig,Borussia Monchengladbach,4,1,99,0,0,0,1
719475,bundesliga,2021,Bayern Munich,FSV Mainz 05,2,1,99,0,0,0,1
719474,bundesliga,2021,Arminia Bielefeld,1. FC Köln,1,1,99,0,0,0,1
719473,bundesliga,2021,FC Augsburg,Vfl Bochum,2,3,99,0,0,0,1
719472,bundesliga,2021,FSV Mainz 05,VfL Wolfsburg,3,0,99,0,0,0,1
719471,bundesliga,2021,1899 Hoffenheim,Eintracht Frankfurt,3,2,99,0,0,0,1
719470,bundesliga,2021,VfB Stuttgart,Hertha Berlin,2,2,99,0,0,0,1
719469,bundesliga,2021,Borussia Monchengladbach,SC Freiburg,0,6,99,0,0,0,1
719468,bundesliga,2021,Union Berlin,RB Leipzig,2,1,99,0,0,0,1
719467,bundesliga,2021,Bayer Leverkusen,SpVgg Greuther Furth,7,1,99,0,0,0,1
719466,bundesliga,2021,Borussia Dortmund,Bayern Munich,2,3,99,0,0,0,1
719465,bundesliga,2021,SpVgg Greuther Furth,1899 Hoffenheim,3,6,99,0,0,0,1
719464,bundesliga,2021,Vfl Bochum,SC Freiburg,2,1,99,0,0,0,1
719463,bundesliga,2021,1. FC Köln,Borussia Monchengladbach,4,1,99,0,0,0,1
719462,bundesliga,2021,Hertha Berlin,FC Augsburg,1,1,99,0,0,0,1
719461,bundesliga,2021,VfB Stuttgart,FSV Mainz 05,2,1,99,0,0,0,1
719460,bundesliga,2021,Eintracht Frankfurt,Union Berlin,2,1,99,0,0,0,1
719459,bundesliga,2021,VfL Wolfsburg,Borussia Dortmund,1,3,99,0,0,0,1
719458,bundesliga,2021,RB Leipzig,Bayer Leverkusen,1,3,99,0,0,0,1
719457,bundesliga,2021,Bayern Munich,Arminia Bielefeld,1,0,99,0,0,0,1
719456,bundesliga,2021,Arminia Bielefeld,VfL Wolfsburg,2,2,99,0,0,0,1
719455,bundesliga,2021,FC Augsburg,Bayern Munich,2,1,99,0,0,0,1
719454,bundesliga,2021,FSV Mainz 05,1. FC Köln,1,1,99,0,0,0,1
719453,bundesliga,2021,1899 Hoffenheim,RB Leipzig,2,0,99,0,0,0,1
719452,bundesliga,2021,SC Freiburg,Eintracht Frankfurt,0,2,99,0,0,0,1
719451,bundesliga,2021,Borussia Monchengladbach,SpVgg Greuther Furth,4,0,99,0,0,0,1
719450,bundesliga,2021,Union Berlin,Hertha Berlin,2,0,99,0,0,0,1
719449,bundesliga,2021,Bayer Leverkusen,Vfl Bochum,1,0,99,0,0,0,1
719448,bundesliga,2021,Borussia Dortmund,VfB Stuttgart,2,1,99,0,0,0,1
719447,bundesliga,2021,SpVgg Greuther Furth,Eintracht Frankfurt,1,2,99,0,0,0,1
719446,bundesliga,2021,Vfl Bochum,1899 Hoffenheim,2,0,99,0,0,0,1
719445,bundesliga,2021,1. FC Köln,Union Berlin,2,2,99,0,0,0,1
719444,bundesliga,2021,Hertha Berlin,Bayer Leverkusen,1,1,99,0,0,0,1
719443,bundesliga,2021,FSV Mainz 05,Borussia Monchengladbach,1,1,99,0,0,0,1
719442,bundesliga,2021,VfB Stuttgart,Arminia Bielefeld,0,1,99,0,0,0,1
719441,bundesliga,2021,VfL Wolfsburg,FC Augsburg,1,0,99,0,0,0,1
719440,bundesliga,2021,RB Leipzig,Borussia Dortmund,2,1,99,0,0,0,1
719439,bundesliga,2021,Bayern Munich,SC Freiburg,2,1,99,0,0,0,1
719438,bundesliga,2021,Arminia Bielefeld,FSV Mainz 05,1,2,99,0,0,0,1
719437,bundesliga,2021,FC Augsburg,VfB Stuttgart,4,1,99,0,0,0,1
719436,bundesliga,2021,1899 Hoffenheim,Hertha Berlin,2,0,99,0,0,0,1
719435,bundesliga,2021,SC Freiburg,SpVgg Greuther Furth,3,1,99,0,0,0,1
719434,bundesliga,2021,Borussia Monchengladbach,Vfl Bochum,2,1,99,0,0,0,1
719433,bundesliga,2021,Union Berlin,Bayern Munich,2,5,99,0,0,0,1
719432,bundesliga,2021,Bayer Leverkusen,VfL Wolfsburg,0,2,99,0,0,0,1
719431,bundesliga,2021,Eintracht Frankfurt,RB Leipzig,1,1,99,0,0,0,1
719430,bundesliga,2021,Borussia Dortmund,1. FC Köln,2,0,99,0,0,0,1
719429,bundesliga,2021,Vfl Bochum,Eintracht Frankfurt,2,0,99,0,0,0,1
719428,bundesliga,2021,1. FC Köln,Bayer Leverkusen,2,2,99,0,0,0,1
719427,bundesliga,2021,Arminia Bielefeld,Borussia Dortmund,1,3,99,0,0,0,1
719426,bundesliga,2021,Hertha Berlin,Borussia Monchengladbach,1,0,99,0,0,0,1
719425,bundesliga,2021,FSV Mainz 05,FC Augsburg,4,1,99,0,0,0,1
719424,bundesliga,2021,VfB Stuttgart,Union Berlin,1,1,99,0,0,0,1
719423,bundesliga,2021,VfL Wolfsburg,SC Freiburg,0,2,99,0,0,0,1
719422,bundesliga,2021,RB Leipzig,SpVgg Greuther Furth,4,1,99,0,0,0,1
719421,bundesliga,2021,Bayern Munich,1899 Hoffenheim,4,0,99,0,0,0,1
719420,bundesliga,2021,SpVgg Greuther Furth,Vfl Bochum,0,1,99,0,0,0,1
719419,bundesliga,2021,FC Augsburg,Arminia Bielefeld,1,1,99,0,0,0,1
719418,bundesliga,2021,1899 Hoffenheim,1. FC Köln,5,0,99,0,0,0,1
719417,bundesliga,2021,SC Freiburg,RB Leipzig,1,1,99,0,0,0,1
719416,bundesliga,2021,Borussia Monchengladbach,VfB Stuttgart,1,1,99,0,0,0,1
719415,bundesliga,2021,Union Berlin,VfL Wolfsburg,2,0,99,0,0,0,1
719414,bundesliga,2021,Bayer Leverkusen,Bayern Munich,1,5,99,0,0,0,1
719413,bundesliga,2021,Eintracht Frankfurt,Hertha Berlin,1,2,99,0,0,0,1
719412,bundesliga,2021,Borussia Dortmund,FSV Mainz 05,3,1,99,0,0,0,1
719411,bundesliga,2021,1. FC Köln,SpVgg Greuther Furth,3,1,99,0,0,0,1
719410,bundesliga,2021,Arminia Bielefeld,Bayer Leverkusen,0,4,99,0,0,0,1
719409,bundesliga,2021,Hertha Berlin,SC Freiburg,1,2,99,0,0,0,1
719408,bundesliga,2021,FSV Mainz 05,Union Berlin,1,2,99,0,0,0,1
719407,bundesliga,2021,VfB Stuttgart,1899 Hoffenheim,3,1,99,0,0,0,1
719406,bundesliga,2021,VfL Wolfsburg,Borussia Monchengladbach,1,3,99,0,0,0,1
719405,bundesliga,2021,Borussia Dortmund,FC Augsburg,2,1,99,0,0,0,1
719404,bundesliga,2021,RB Leipzig,Vfl Bochum,3,0,99,0,0,0,1
719403,bundesliga,2021,Bayern Munich,Eintracht Frankfurt,1,2,99,0,0,0,1
719402,bundesliga,2021,SpVgg Greuther Furth,Bayern Munich,1,3,99,0,0,0,1
719400,bundesliga,2021,1899 Hoffenheim,VfL Wolfsburg,3,1,99,0,0,0,1
719399,bundesliga,2021,SC Freiburg,FC Augsburg,3,0,99,0,0,0,1
719398,bundesliga,2021,Borussia Monchengladbach,Borussia Dortmund,1,0,99,0,0,0,1
719397,bundesliga,2021,Union Berlin,Arminia Bielefeld,1,0,99,0,0,0,1
719396,bundesliga,2021,Bayer Leverkusen,FSV Mainz 05,1,0,99,0,0,0,1
719395,bundesliga,2021,Eintracht Frankfurt,1. FC Köln,1,1,99,0,0,0,1
719394,bundesliga,2021,RB Leipzig,Hertha Berlin,6,0,99,0,0,0,1
719393,bundesliga,2021,1. FC Köln,RB Leipzig,1,1,99,0,0,0,1
719391,bundesliga,2021,Hertha Berlin,SpVgg Greuther Furth,2,1,99,0,0,0,1
719390,bundesliga,2021,FC Augsburg,Borussia Monchengladbach,1,0,99,0,0,0,1
719388,bundesliga,2021,VfB Stuttgart,Bayer Leverkusen,1,3,99,0,0,0,1
719387,bundesliga,2021,VfL Wolfsburg,Eintracht Frankfurt,1,1,99,0,0,0,1
719386,bundesliga,2021,Borussia Dortmund,Union Berlin,4,2,99,0,0,0,1
719385,bundesliga,2021,Bayern Munich,Vfl Bochum,7,0,99,0,0,0,1
719384,bundesliga,2021,SpVgg Greuther Furth,VfL Wolfsburg,0,2,99,0,0,0,1
719383,bundesliga,2021,Vfl Bochum,Hertha Berlin,1,3,99,0,0,0,1
719382,bundesliga,2021,1899 Hoffenheim,FSV Mainz 05,0,2,99,0,0,0,1
719381,bundesliga,2021,SC Freiburg,1. FC Köln,1,1,99,0,0,0,1
719380,bundesliga,2021,Borussia Monchengladbach,Arminia Bielefeld,3,1,99,0,0,0,1
719378,bundesliga,2021,Bayer Leverkusen,Borussia Dortmund,3,4,99,0,0,0,1
719377,bundesliga,2021,Eintracht Frankfurt,VfB Stuttgart,1,1,99,0,0,0,1
719376,bundesliga,2021,RB Leipzig,Bayern Munich,1,4,99,0,0,0,1
719375,bundesliga,2021,1. FC Köln,Vfl Bochum,2,1,99,0,0,0,1
719374,bundesliga,2021,Arminia Bielefeld,Eintracht Frankfurt,1,1,99,0,0,0,1
719373,bundesliga,2021,FC Augsburg,Bayer Leverkusen,1,4,99,0,0,0,1
719372,bundesliga,2021,FSV Mainz 05,SpVgg Greuther Furth,3,0,99,0,0,0,1
719371,bundesliga,2021,VfB Stuttgart,SC Freiburg,2,3,99,0,0,0,1
719370,bundesliga,2021,Union Berlin,Borussia Monchengladbach,2,1,99,0,0,0,1
719369,bundesliga,2021,VfL Wolfsburg,RB Leipzig,1,0,99,0,0,0,1
719368,bundesliga,2021,Borussia Dortmund,1899 Hoffenheim,3,2,99,0,0,0,1
719367,bundesliga,2021,Bayern Munich,Hertha Berlin,5,0,99,0,0,0,1
719366,bundesliga,2021,SpVgg Greuther Furth,Arminia Bielefeld,1,1,99,0,0,0,1
719365,bundesliga,2021,Vfl Bochum,FSV Mainz 05,2,0,99,0,0,0,1
719364,bundesliga,2021,Hertha Berlin,VfL Wolfsburg,1,2,99,0,0,0,1
719363,bundesliga,2021,1899 Hoffenheim,Union Berlin,2,2,99,0,0,0,1
719362,bundesliga,2021,SC Freiburg,Borussia Dortmund,2,1,99,0,0,0,1
719361,bundesliga,2021,Bayer Leverkusen,Borussia Monchengladbach,4,0,99,0,0,0,1
719359,bundesliga,2021,RB Leipzig,VfB Stuttgart,4,0,99,0,0,0,1
719358,bundesliga,2021,Bayern Munich,1. FC Köln,3,2,99,0,0,0,1
719357,bundesliga,2021,1. FC Köln,Hertha Berlin,3,1,99,0,0,0,1
719355,bundesliga,2021,FC Augsburg,1899 Hoffenheim,0,4,99,0,0,0,1
719354,bundesliga,2021,FSV Mainz 05,RB Leipzig,1,0,99,0,0,0,1
719353,bundesliga,2021,VfB Stuttgart,SpVgg Greuther Furth,5,1,99,0,0,0,1
719352,bundesliga,2021,Union Berlin,Bayer Leverkusen,1,1,99,0,0,0,1
719351,bundesliga,2021,VfL Wolfsburg,Vfl Bochum,1,0,99,0,0,0,1
719350,bundesliga,2021,Borussia Dortmund,Eintracht Frankfurt,5,2,99,0,0,0,1
719349,bundesliga,2021,Borussia Monchengladbach,Bayern Munich,1,1,99,0,0,0,1
